"","ID","Sex","Age","Participate","Q1_A_1_P","Q2_A_1_P","Q3_A_1_P","Q4_A_1_P","Q5_A_1_P","Q6_A_1_P","Q7_A_1_P","Q8_A_1_P","Q9_A_1_P","Q10_A_1_P","Q11_A_2_P","Q12_A_2_P","Q13_A_2_P","Q14_A_2_P","Q15_A_2_P","Q16_A_2_P","Q17_A_2_P","Q18_A_2_P","Q19_A_2_P","Q20_A_2_P","Q21_A_3_P","Q22_A_3_P","Q23_A_3_P","Q24_A_3_P","Q25_A_3_P","Q26_A_3_P","Q27_A_3_P","Q28_A_3_P","Q29_A_3_P","Q30_A_3_P","Q1_A_1_S","Q2_A_1_S","Q3_A_1_S","Q4_A_1_S","Q5_A_1_S","Q6_A_1_S","Q7_A_1_S","Q8_A_1_S","Q9_A_1_S","Q10_A_1_S","Q11_A_2_S","Q12_A_2_S","Q13_A_2_S","Q14_A_2_S","Q15_A_2_S","Q16_A_2_S","Q17_A_2_S","Q18_A_2_S","Q19_A_2_S","Q20_A_2_S","Q21_A_3_S","Q22_A_3_S","Q23_A_3_S","Q24_A_3_S","Q25_A_3_S","Q26_A_3_S","Q27_A_3_S","Q28_A_3_S","Q29_A_3_S","Q30_A_3_S","Q1_A_3_P","Q2_A_3_P","Q3_A_3_P","Q4_A_3_P","Q5_A_3_P","Q6_A_3_P","Q7_A_3_P","Q8_A_3_P","Q9_A_3_P","Q10_A_3_P","Q11_A_1_P","Q12_A_1_P","Q13_A_1_P","Q14_A_1_P","Q15_A_1_P","Q16_A_1_P","Q17_A_1_P","Q18_A_1_P","Q19_A_1_P","Q20_A_1_P","Q21_A_2_P","Q22_A_2_P","Q23_A_2_P","Q24_A_2_P","Q25_A_2_P","Q26_A_2_P","Q27_A_2_P","Q28_A_2_P","Q29_A_2_P","Q30_A_2_P","Q1_A_3_S","Q2_A_3_S","Q3_A_3_S","Q4_A_3_S","Q5_A_3_S","Q6_A_3_S","Q7_A_3_S","Q8_A_3_S","Q9_A_3_S","Q10_A_3_S","Q11_A_1_S","Q12_A_1_S","Q13_A_1_S","Q14_A_1_S","Q15_A_1_S","Q16_A_1_S","Q17_A_1_S","Q18_A_1_S","Q19_A_1_S","Q20_A_1_S","Q21_A_2_S","Q22_A_2_S","Q23_A_2_S","Q24_A_2_S","Q25_A_2_S","Q26_A_2_S","Q27_A_2_S","Q28_A_2_S","Q29_A_2_S","Q30_A_2_S","Q1_A_2_P","Q2_A_2_P","Q3_A_2_P","Q4_A_2_P","Q5_A_2_P","Q6_A_2_P","Q7_A_2_P","Q8_A_2_P","Q9_A_2_P","Q10_A_2_P","Q11_A_3_P","Q12_A_3_P","Q13_A_3_P","Q14_A_3_P","Q15_A_3_P","Q16_A_3_P","Q17_A_3_P","Q18_A_3_P","Q19_A_3_P","Q20_A_3_P","Q21_A_1_P","Q22_A_1_P","Q23_A_1_P","Q24_A_1_P","Q25_A_1_P","Q26_A_1_P","Q27_A_1_P","Q28_A_1_P","Q29_A_1_P","Q30_A_1_P","Q1_A_2_S","Q2_A_2_S","Q3_A_2_S","Q4_A_2_S","Q5_A_2_S","Q6_A_2_S","Q7_A_2_S","Q8_A_2_S","Q9_A_2_S","Q10_A_2_S","Q11_A_3_S","Q12_A_3_S","Q13_A_3_S","Q14_A_3_S","Q15_A_3_S","Q16_A_3_S","Q17_A_3_S","Q18_A_3_S","Q19_A_3_S","Q20_A_3_S","Q21_A_1_S","Q22_A_1_S","Q23_A_1_S","Q24_A_1_S","Q25_A_1_S","Q26_A_1_S","Q27_A_1_S","Q28_A_1_S","Q29_A_1_S","Q30_A_1_S","Q1_B_1_P","Q2_B_1_P","Q3_B_1_P","Q4_B_1_P","Q5_B_1_P","Q6_B_1_P","Q7_B_1_P","Q8_B_1_P","Q9_B_1_P","Q10_B_1_P","Q11_B_2_P","Q12_B_2_P","Q13_B_2_P","Q14_B_2_P","Q15_B_2_P","Q16_B_2_P","Q17_B_2_P","Q18_B_2_P","Q19_B_2_P","Q20_B_2_P","Q21_B_3_P","Q22_B_3_P","Q23_B_3_P","Q24_B_3_P","Q25_B_3_P","Q26_B_3_P","Q27_B_3_P","Q28_B_3_P","Q29_B_3_P","Q30_B_3_P","Q1_B_1_S","Q2_B_1_S","Q3_B_1_S","Q4_B_1_S","Q5_B_1_S","Q6_B_1_S","Q7_B_1_S","Q8_B_1_S","Q9_B_1_S","Q10_B_1_S","Q11_B_2_S","Q12_B_2_S","Q13_B_2_S","Q14_B_2_S","Q15_B_2_S","Q16_B_2_S","Q17_B_2_S","Q18_B_2_S","Q19_B_2_S","Q20_B_2_S","Q21_B_3_S","Q22_B_3_S","Q23_B_3_S","Q24_B_3_S","Q25_B_3_S","Q26_B_3_S","Q27_B_3_S","Q28_B_3_S","Q29_B_3_S","Q30_B_3_S","Q1_B_3_P","Q2_B_3_P","Q3_B_3_P","Q4_B_3_P","Q5_B_3_P","Q6_B_3_P","Q7_B_3_P","Q8_B_3_P","Q9_B_3_P","Q10_B_3_P","Q11_B_1_P","Q12_B_1_P","Q13_B_1_P","Q14_B_1_P","Q15_B_1_P","Q16_B_1_P","Q17_B_1_P","Q18_B_1_P","Q19_B_1_P","Q20_B_1_P","Q21_B_2_P","Q22_B_2_P","Q23_B_2_P","Q24_B_2_P","Q25_B_2_P","Q26_B_2_P","Q27_B_2_P","Q28_B_2_P","Q29_B_2_P","Q30_B_2_P","Q1_B_3_S","Q2_B_3_S","Q3_B_3_S","Q4_B_3_S","Q5_B_3_S","Q6_B_3_S","Q7_B_3_S","Q8_B_3_S","Q9_B_3_S","Q10_B_3_S","Q11_B_1_S","Q12_B_1_S","Q13_B_1_S","Q14_B_1_S","Q15_B_1_S","Q16_B_1_S","Q17_B_1_S","Q18_B_1_S","Q19_B_1_S","Q20_B_1_S","Q21_B_2_S","Q22_B_2_S","Q23_B_2_S","Q24_B_2_S","Q25_B_2_S","Q26_B_2_S","Q27_B_2_S","Q28_B_2_S","Q29_B_2_S","Q30_B_2_S","Q1_B_2_P","Q2_B_2_P","Q3_B_2_P","Q4_B_2_P","Q5_B_2_P","Q6_B_2_P","Q7_B_2_P","Q8_B_2_P","Q9_B_2_P","Q10_B_2_P","Q11_B_3_P","Q12_B_3_P","Q13_B_3_P","Q14_B_3_P","Q15_B_3_P","Q16_B_3_P","Q17_B_3_P","Q18_B_3_P","Q19_B_3_P","Q20_B_3_P","Q21_B_1_P","Q22_B_1_P","Q23_B_1_P","Q24_B_1_P","Q25_B_1_P","Q26_B_1_P","Q27_B_1_P","Q28_B_1_P","Q29_B_1_P","Q30_B_1_P","Q1_B_2_S","Q2_B_2_S","Q3_B_2_S","Q4_B_2_S","Q5_B_2_S","Q6_B_2_S","Q7_B_2_S","Q8_B_2_S","Q9_B_2_S","Q10_B_2_S","Q11_B_3_S","Q12_B_3_S","Q13_B_3_S","Q14_B_3_S","Q15_B_3_S","Q16_B_3_S","Q17_B_3_S","Q18_B_3_S","Q19_B_3_S","Q20_B_3_S","Q21_B_1_S","Q22_B_1_S","Q23_B_1_S","Q24_B_1_S","Q25_B_1_S","Q26_B_1_S","Q27_B_1_S","Q28_B_1_S","Q29_B_1_S","Q30_B_1_S","P_ID","Block","Block_Part"
"99",99,1,28,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"道に落ちた糞のようだ","暗いトンネルにいるようだ","トランプのタワーだ","陽光みたいに優しい","波乱万丈だ","闇夜を感じさせる","深く先が見えない","火山の噴火のようだ","妖精の瞳だ","気持ちが悪い","癒しだ","電車のようだ","波のようだ","お気に入りだ","ガチガチ過ぎる","人生のオアシスだ","心が冷える","屈強な戦士","きな粉","スルメだ","広く受け入れる","絶景だ","永久に見つからない","耐え難い","燃え尽きることはない","悪魔に支配されている","不思議だ","シベリアの冬のようだ","戦争のようだ","小鳥が眠っているようだ",2,2,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593128,2,2
"100",100,2,48,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"不潔だ","暗い森に迷い込んだよう","積み木のようだ","ランプのようだ","想像を絶する","怖い","雲のようだ","カミナリのようだ","湖のようだ","グロテスクだ","人を幸せにする","正常だ","海のようだ","高貴だ","厳格だ","忘れていた初恋のようだ","心が冷えそうだ","勇敢だ","砂糖のようだ","終わりの見えない冒険だ","広い","絵のようだ","到達することが出来ない","わびしい","太陽のようだ","人の内部に入り込む","磁石のようだ","氷のようだ","凄まじい","ほのかだ",1,2,2,2,1,3,2,2,2,1,1,1,2,3,1,1,1,1,2,1,3,1,1,3,2,1,2,2,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385963,3,3
"101",101,2,36,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"生地が厚い","闇のようだ","完全ではない","明るい","天災のようだ","穴のようだ","危ない","決壊したダムのようだ","鏡のようだ","潤いがある","花のようだ","時計のようだ","広大だ","かぐわしい","厳格だ","甘酸っぱい","遭難した時のようだ","オオカミのようだ","さらさらだ","山あり谷ありだ","豊かだ","忘れられないほど素晴らしい","迷宮のようだ","虚しい","情熱的だ","ガンのようだ","磁石のようだ","独房のようだ","決闘のようだ","鳥のさえずりのようだ",1,2,1,1,2,2,1,2,2,1,2,2,1,1,1,3,2,2,1,2,1,1,2,1,1,2,2,2,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501971,4,4
"102",102,2,46,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"絞りにくい","真夜中のようだ","不安定さがある","ほっこりする","予期せず荒波にのまれる","静かに続く","深い","手が付けられない","鏡のようにきらりと光っている","潤っている","天使のようだ","確かなリズムを刻み、そして刻み終える","爽やかな風にふかれる草原のようだ","芳醇な香りだ","固く、決められている","叶い、バラ色である","雪の中で来ない人を待っているようだ","突然何をするかわからない","片栗粉のようだ","険しい谷のようである","母である","鮮明な感動の1ページとして私に記憶される","見つけたと思っても答えはそこにはなく、ただ向かって歩いていくもの","深海の中で誰もおらず泣くことしかできない","嫉妬と熱情が渦巻いている","魔物のように人に入り込み、そして壊していく","磁石のようだ","ただ黒く、息苦しく、熱を奪う","結論が出たが、さらに白熱している","おだやかで小鳥が小さく鳴いているようだ",1,2,1,1,2,1,1,1,2,1,2,1,2,1,1,2,2,3,2,2,2,2,3,2,3,2,2,1,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877983,4,4
"103",103,2,34,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"悪臭を放ち、汚れている","見通しが立たず、どんよりしている","蓄積して、構築される","なくなり、晴れやか","見通しが立たず、恐怖だ","重苦しい","視界をさえぎる","突発的で過激だ","宝石のようだ","不快で、お化けみたい","見た目が良く晴れやかだ","規則正しく脈を打ち、いつか停止する","広大で風に揺れる","ゴージャスで豊かな香りがする","窮屈で厳格だ","ハッピーで喜ばしい","無情で一人ぼっちだ","強靭で、恐ろしく、一匹狼だ","純白でふわふわだ","リスクや苦境がある","広大だ","壮観だ","解き明かすことができない","侘しい","情熱的だ","人にダメージを与える","興味をそそられる","寒気がする","白熱している","小さい",1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477489,3,3
"104",104,1,28,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ごみだ","不透明だ","積み木のようだ","スイッチのようだ","先の見えぬ闇のようだ","廃墟のようだ","視界を狭くする","津波のようだ","魅了的だ","なまこのよう","人を魅了する","いつか止まるメトロノーム","海のように波打つ","花畑にいるような気分になる","ガチガチだ","POPだ","極寒の地で遭難したようだ","威圧的な狼だ","わたあめのよう","冒険だ","広大だ","綺麗だ","永遠の課題","気になる","冷めない","人に伝播する","目を離せない","冷酷だ","終わらない","静かだ",2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656698,3,3
"107",107,2,30,1,"鼻に残る","行方が知れない","蓄積される","消失する","予想できない","静寂だ","雪のようだ","いきなり表れる","綺麗だ","気色が悪い","素敵で、眩しい","均等な音をたて、狂いがない","うねり、広大だ","素晴らしい匂いがして、煌びやかだ","かしこまっていて、窮屈だ","わくわくして、飛び跳ねる","氷のようで、凍える","強靭で、恐ろしい","ふわふわで、雲のようだ","長距離で、リスクがある","広大で、包容力があり、太陽のようだ","綺麗で、彩りがあって、脳裏から離れない","出くわせず、不明で、探求するものだ","心細く、しんどく、一人きりだ","燃えて、冷えず、辛い","人間を傷つけ、苦痛にさせ、危ない","吸い付けられて、身動きできず、反抗する","寒く、息苦しく、味気がない","荒波のようで、反発し、勝敗をつける","偏りがなく、等しく、判定される",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934218,1,1
"108",108,2,33,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"石みたいだ","トンネルの中にいるようだ","地盤が緩い","カイロのようだ","劇的だ","重い","ベールをかけたようだ","雪崩を起こしたようだ","猫のようだ","光っている","ひまわりのようだ","ストップウォッチのようだ","黄色い海のようだ","仮装パーティーのようだ","看守のようだ","シャンパンのようだ","真冬の孤島だ","一匹狼のようだ","白鳥の産毛のようだ","険しい","壮大なドラマ","忘れられない","闇の中だ","無人島にいるようだ","熱すぎるミルクティーのようだ","劇薬だ","媚薬だ","ステンレスのようだ","白熱している","小鳥の鳴き声のようだ",2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675286,4,4
"111",111,2,48,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"異臭を放ち、不潔で、ごわごわしている","いつまで続くかわからず、曇ったままで、重苦しい","何度も取り上げられ、構築され、壊れることがある","なくなり、生き生きとし、穏やかだ","予想できず、凄まじく、急に訪れる","穏やかで、重苦しく、奥深い","雪の様な色をし、包み込み、先を見通せない","急に訪れ、猛烈な力で、押さえられない","綺麗で、透明で、光を照り返す","不快で、ぽってりしていて、濡れている","綺麗だ","常に同じ鼓動を打つ","うねる","いい匂いがする","ぎこちない","明るい","つれない","誰にも負けない","ふわふわしている","どこまでも続く","偉大で、覆いつくす","華やかで、きれいだ","到着できず、難解だ","わびしく、苦しい","一気に思いが盛り上がり、そのまま続く","人に悪影響を与え、傷つける","人を魅了し続ける","無情で、陰湿だ","強く意見が分かれる","ほんのわずかな音で、低くない",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587514,2,2
"112",112,2,34,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ごわごわしている","先が見えない","空虚だ","希望に満ちている","いきなり向かってくる","怖い","濃い","終わらない","鋭い","ヒルのようだ","太陽のようだ","寿命がある","海のようだ","いい匂いがする","堅苦しい","失恋に終わった","つらい","一匹狼だ","粉砂糖のようだ","山あり谷あり","母のようだ","一生忘れられない","闇のなか","闇のようだ","思いだけが募る","危険だ","灯台のようだ","怖い","活発だ","健やかだ",1,3,3,3,3,1,1,3,1,2,2,3,2,1,1,3,1,2,2,3,2,3,3,2,3,1,2,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480107,4,4
